,item_id,interaction
5422,23452,3
5423,7,27
5424,23592,2
5425,11053,33
5426,10290,6
5427,4857,35
5428,2870,8
5429,16,22
5430,23545,9
5431,23501,1
5432,2861,10
5433,23471,1
5434,14053,28
5435,23507,5
5436,9492,40
5437,11078,39
5438,18712,25
5439,37605,7
5440,7145,42
5441,4680,6
5442,5314,75
5443,12895,22
5444,11481,26
5445,4875,29
5446,12811,63
5447,23675,16
5448,5332,113
5449,23669,5
5450,5269,47
5451,14056,18
5452,8188,27
5453,8182,24
5454,8206,21
5455,43745,5
5456,4662,75
5457,23710,35
5458,511,52
5459,11547,12
5460,23112,23
5461,12271,13
5462,5718,18
5463,23026,30
5464,23190,25
5465,11594,26
5466,23220,22
5467,2520,2
5468,5329,36
5469,16415,39
5470,5341,41
5471,8813,22
5472,15918,10
5473,5228,21
5474,11752,2
5475,12913,15
5476,8593,5
5477,7479,20
5478,10882,19
5479,13680,16
5480,10121,19
5481,9797,47
5482,5212,38
5483,7224,57
5484,2778,34
5485,259,45
5486,2182,36
5487,6898,161
5488,17734,16
5489,17733,11
5490,6490,5
5491,19030,25
5492,46223,4
5493,16022,20
5494,16021,21
5495,3394,15
5496,6465,109
5497,13598,14
5498,16102,21
5499,5389,37
5500,16350,7
5501,5396,23
5502,5299,25
5503,16125,40
5504,5409,31
5505,15848,26
5506,5275,25
5507,1164,16
5508,1158,23
5509,5459,476
5510,1011,82
5511,21756,4
5512,8072,13
5513,2240,20
5514,11514,11
5515,15672,29
5516,26248,35
5517,13162,70
5518,6055,65
5519,13972,48
5520,17725,22
5521,3548,21
5522,7755,24
5523,2749,24
5524,24062,7
5525,8071,20
5526,24022,24
5527,24057,9
5528,12590,6
5529,21601,17
5530,17726,33
5531,27590,13
5532,24007,22
5533,8062,20
5534,24021,28
5535,23752,7
5536,7941,64
5537,11434,62
5538,24030,29
5539,6562,41
5540,5623,19
5541,9410,57
5542,7191,80
5543,24063,10
5544,1667,56
5545,1674,43
5546,1663,22
5547,1665,29
5548,10723,48
5549,10724,18
5550,10156,34
5551,7171,43
5552,42825,2
5553,9290,15
5554,8369,46
5555,15747,6
5556,9288,22
5557,24168,4
5558,15746,7
5559,13292,89
5560,34325,7
5561,35062,4
5562,30881,18
5563,8413,21
5564,25788,15
5565,12647,16
5566,15098,22
5567,7989,36
5568,20619,11
5569,8203,23
5570,7182,58
5571,5731,96
5572,24134,34
5573,15536,21
5574,16459,47
5575,34423,9
5576,1686,141
5577,20833,20
5578,192,70
5579,8171,26
5580,9514,30
5581,8218,20
5582,8822,54
5583,24978,22
5584,16324,33
5585,21707,6
5586,15719,3
5587,27950,18
5588,13998,47
5589,29511,17
5590,42822,5
5591,3466,20
5592,6533,54
5593,1553,41
5594,3479,57
5595,3465,24
5596,21826,16
5597,7668,40
5598,43428,11
5599,27190,8
5600,44054,9
5601,14039,64
5602,7193,19
5603,7194,23
5604,7198,12
5605,7167,54
5606,7166,54
5607,7195,58
5608,51,28
5609,13848,20
5610,5170,37
5611,7168,36
5612,7170,50
5613,46,34
5614,2653,56
5615,7190,27
5616,7169,83
5617,7196,28
5618,48,18
5619,7173,46
5620,47,17
5621,581,25
5622,5317,154
5623,587,11
5624,585,13
5625,5321,44
5626,534,39
5627,5382,15
5628,5342,32
5629,582,22
5630,586,17
5631,5384,62
5632,10259,33
5633,19481,23
5634,14786,12
5635,23893,66
5636,13865,42
5637,6557,27
5638,11617,45
5639,1543,36
5640,26844,9
5641,24310,2
5642,1926,13
5643,21096,32
5644,3450,21
5645,17975,12
5646,24358,35
5647,6273,17
5648,24356,42
5649,13589,19
5650,13928,23
5651,24461,21
5652,24458,22
5653,23909,64
5654,13719,51
5655,4505,27
5656,21470,21
5657,9627,18
5658,24495,22
5659,4500,31
5660,24473,39
5661,24453,30
5662,13588,24
5663,24411,31
5664,13943,24
5665,1697,8
5666,6651,41
5667,423,30
5668,8828,19
5669,1464,96
5670,1549,36
5671,1410,71
5672,6706,108
5673,24580,19
5674,30113,44
5675,23281,7
5676,23277,8
5677,19656,36
5678,24582,35
5679,31904,12
5680,9628,40
5681,15338,53
5682,9632,44
5683,1653,54
5684,9631,52
5685,9640,47
5686,9634,45
5687,9639,40
5688,6681,42
5689,9636,45
5690,9638,35
5691,9641,39
5692,9630,52
5693,9629,40
5694,3570,201
5695,3567,140
5696,3569,119
5697,10872,57
5698,10965,31
5699,11123,63
5700,21496,32
5701,14093,49
5702,2733,46
5703,11620,34
5704,18191,42
5705,9475,15
5706,24581,11
5707,22642,18
5708,16664,15
5709,22644,19
5710,30130,16
5711,28430,33
5712,30846,11
5713,30847,26
5714,22645,26
5715,22646,11
5716,30848,11
5717,30849,6
5718,30850,10
5719,34526,11
5720,34527,20
5721,12343,26
5722,38166,9
5723,21730,13
5724,3564,9
5725,13479,58
5726,13457,73
5727,28322,31
5728,13463,52
5729,13466,37
5730,13461,32
5731,13464,35
5732,13468,41
5733,17708,31
5734,13916,22
5735,9154,6
5736,420,23
5737,42669,3
5738,11597,33
5739,18759,16
5740,10680,15
5741,28292,6
5742,6689,6
5743,6135,61
5744,8111,7
5745,25879,6
5746,28598,103
5747,12758,8
5748,3386,6
5749,3382,9
5750,3380,11
5751,2917,8
5752,3383,10
5753,3381,7
5754,3384,6
5755,3385,19
5756,13067,11
5757,10604,74
5758,5848,45
5759,676,17
5760,18948,7
5761,28645,4
5762,18212,24
5763,9474,16
5764,17707,5
5765,20705,8
5766,9473,17
5767,281,20
5768,34148,23
5769,4663,92
5770,4664,65
5771,23158,30
5772,17114,34
5773,13763,12
5774,3378,27
5775,7192,21
5776,24139,16
5777,7351,46
5778,8352,36
5779,8346,45
5780,3373,31
5781,10031,15
5782,3095,41
5783,2956,21
5784,30587,8
5785,3169,11
5786,29337,9
5787,589,71
5788,5313,44
5789,5360,40
5790,5363,23
5791,5410,16
5792,20460,24
5793,5370,31
5794,8905,172
5795,20459,18
5796,30483,11
5797,3198,30
5798,4694,11
5799,11942,42
5800,11977,24
5801,25747,32
5802,1286,84
5803,28513,40
5804,1729,53
5805,12602,39
5806,10524,78
5807,1335,50
5808,23960,38
5809,21916,21
5810,21915,19
5811,25139,32
5812,42760,18
5813,40151,4
5814,40152,4
5815,40153,5
5816,40155,6
5817,16812,63
5818,11384,42
5819,11393,29
5820,11420,20
5821,20988,29
5822,13556,28
5823,1044,81
5824,9491,69
5825,18,37
5826,25259,35
5827,25257,54
5828,25260,56
5829,25258,62
5830,25262,37
5831,25263,51
5832,25268,49
5833,7376,212
5834,17484,11
5835,22695,39
5836,26527,15
5837,199,32
5838,25368,24
5839,7607,56
5840,8331,56
5841,261,44
5842,262,38
5843,263,40
5844,264,35
5845,267,23
5846,17542,8
5847,15302,13
5848,17541,15
5849,25437,6
5850,19692,13
5851,19688,6
5852,17540,9
5853,15324,14
5854,19690,5
5855,19689,5
5856,15322,7
5857,15303,16
5858,14520,10
5859,19694,11
5860,19695,10
5861,25443,10
5862,11118,14
5863,25024,13
5864,36700,6
5865,2921,28
5866,24875,58
5867,22992,16
5868,15958,26
5869,15965,44
5870,22311,55
5871,25087,15
5872,25470,24
5873,5376,110
5874,5866,28
5875,17004,11
5876,760,30
5877,5621,12
5878,25525,1
5879,18602,1
5880,25527,2
5881,25528,3
5882,25543,12
5883,25544,32
5884,25545,17
5885,25546,16
5886,25547,52
5887,19128,13
5888,25549,13
5889,8704,7
5890,28246,9
5891,17531,7
5892,17532,10
5893,6215,6
5894,16035,7
5895,16043,6
5896,6781,23
5897,11857,33
5898,17424,5
5899,2274,15
5900,1033,18
5901,29507,10
5902,2785,24
5903,9741,16
5904,9742,11
5905,9722,16
5906,9724,19
5907,41397,6
5908,27363,6
5909,17936,7
5910,8670,11
5911,16472,11
5912,28032,26
5913,11914,25
5914,8662,12
5915,25664,8
5916,25673,2
5917,39392,7
5918,6284,6
5919,25661,11
5920,11174,67
5921,1557,43
5922,18903,58
5923,16666,4
5924,24644,9
5925,4882,44
5926,45871,6
5927,14030,12
5928,25796,27
5929,20096,3
5930,378,33
5931,6484,23
5932,13321,59
5933,2469,2
5934,23989,21
5935,7114,14
5936,39562,9
5937,24565,11
5938,7223,17
5939,41466,3
5940,32691,9
5941,22205,47
5942,8129,27
5943,172,18
5944,33090,8
5945,16226,9
5946,727,12
5947,3127,20
5948,11827,21
5949,19740,10
5950,26301,5
5951,2365,12
5952,2411,7
5953,25847,5
5954,25457,13
5955,23047,11
5956,23014,13
5957,9807,19
5958,25510,30
5959,9804,26
5960,25881,2
5961,24886,3
5962,9802,27
5963,19961,7
5964,6316,20
5965,19971,10
5966,11966,20
5967,19958,14
5968,19970,10
5969,6337,7
5970,19957,11
5971,6339,11
5972,32,73
5973,4618,11
5974,6056,49
5975,18417,66
5976,6565,22
5977,6567,17
5978,6503,4
5979,856,28
5980,26001,12
5981,691,46
5982,7276,25
5983,7659,38
5984,17791,21
5985,2929,12
5986,25975,45
5987,25973,21
5988,875,65
5989,508,25
5990,632,64
5991,21907,19
5992,25637,33
5993,3160,35
5994,3155,28
5995,24166,9
5996,2894,24
5997,7732,127
5998,25276,7
5999,26052,27
6000,2942,4
6001,11419,21
6002,572,57
6003,890,103
6004,521,77
6005,21751,9
6006,23282,12
6007,789,26
6008,2584,53
6009,25799,20
6010,19870,6
6011,7227,46
6012,12732,38
6013,2779,68
6014,2780,23
6015,7596,36
6016,20461,5
6017,5337,16
6018,402,9
6019,16227,65
6020,1911,41
6021,7353,13
6022,12983,70
6023,3559,144
6024,26406,25
6025,30005,39
6026,6524,35
6027,26268,13
6028,18274,102
6029,27029,29
6030,12534,63
6031,17712,60
6032,26322,6
6033,21594,52
6034,26291,7
6035,26293,11
6036,26294,17
6037,23947,7
6038,518,54
6039,517,48
6040,18943,25
6041,10273,37
6042,26323,13
6043,11894,16
6044,21180,22
6045,26295,3
6046,21209,17
6047,26296,11
6048,26297,5
6049,26298,10
6050,26299,6
6051,26300,4
6052,26307,2
6053,26308,2
6054,26366,2
6055,26367,4
6056,26368,2
6057,21288,1
6058,26369,2
6059,22435,37
6060,6124,8
6061,24647,27
6062,13242,32
6063,10274,33
6064,6450,16
6065,1628,16
6066,6451,21
6067,6452,17
6068,6453,17
6069,6454,14
6070,1678,13
6071,6455,10
6072,6598,21
6073,34235,41
6074,6480,29
6075,6481,22
6076,21087,50
6077,1234,15
6078,18643,16
6079,19866,7
6080,7692,19
6081,9260,19
6082,20929,7
6083,2944,59
6084,28406,7
6085,17286,3
6086,10677,36
6087,29531,8
6088,11889,4
6089,14844,6
6090,19732,26
6091,17285,16
6092,2831,28
6093,2858,47
6094,26551,19
6095,2497,4
6096,2825,5
6097,11216,4
6098,7000,24
6099,20888,16
6100,11994,44
6101,23935,49
6102,2829,28
6103,2481,15
6104,2597,19
6105,3885,30
6106,5963,17
6107,11985,41
6108,8292,14
6109,7921,19
6110,26310,99
6111,26312,42
6112,2807,115
6113,25197,22
6114,8370,17
6115,6261,46
6116,13441,6
6117,10142,105
6118,26617,25
6119,23758,12
6120,5893,50
6121,26678,78
6122,15314,14
6123,18450,9
6124,1946,47
6125,18032,20
6126,1072,23
6127,24325,6
6128,34723,11
6129,26811,8
6130,26774,8
6131,31677,7
6132,16620,22
6133,9414,18
6134,9419,38
6135,20866,42
6136,7667,47
6137,11065,19
6138,8446,27
6139,26813,20
6140,26861,17
6141,26818,8
6142,26819,8
6143,26820,13
6144,11282,8
6145,31926,7
6146,6563,19
6147,6569,20
6148,6570,19
6149,26846,13
6150,6809,15
6151,6810,21
6152,6811,19
6153,26477,8
6154,6813,8
6155,6814,4
6156,6815,9
6157,26886,13
6158,26885,40
6159,6292,51
6160,1566,34
6161,26919,16
6162,26904,17
6163,4685,4
6164,22630,12
6165,36971,16
6166,19712,5
6167,10934,32
6168,26992,15
6169,11973,29
6170,8160,8
6171,10920,53
6172,2828,49
6173,18582,22
6174,8155,15
6175,2046,25
6176,26583,7
6177,34790,6
6178,38650,15
6179,14891,8
6180,19974,15
6181,12280,3
6182,21545,4
6183,2771,50
6184,26596,43
6185,21546,3
6186,10616,5
6187,2732,26
6188,2035,19
6189,22523,5
6190,16345,22
6191,17468,11
6192,17481,18
6193,9097,25
6194,19671,36
6195,1015,28
6196,11505,67
6197,16403,22
6198,13736,10
6199,4501,143
6200,9669,31
6201,31510,6
6202,25185,14
6203,27110,45
6204,25121,40
6205,24223,15
6206,29940,20
6207,7295,20
6208,13671,23
6209,5,35
6210,32241,14
6211,12147,9
6212,4221,19
6213,33664,18
6214,7117,34
6215,5800,3
6216,5458,6
6217,12199,6
6218,6355,2
6219,21523,7
6220,5022,25
6221,27890,14
6222,13695,15
6223,6417,38
6224,10011,12
6225,25042,27
6226,1146,8
6227,22559,31
6228,10297,20
6229,23846,8
6230,7679,24
6231,47787,2
6232,4222,12
6233,27120,7
6234,21302,9
6235,27138,8
6236,27500,5
6237,30608,21
6238,12595,24
6239,19478,27
6240,6087,27
6241,34932,3
6242,22522,7
6243,10916,53
6244,6492,14
6245,18942,33
6246,11433,44
6247,118,45
6248,11353,12
6249,16975,9
6250,2765,67
6251,2819,36
6252,27394,4
6253,649,11
6254,3320,34
6255,4609,30
6256,11351,11
6257,27407,22
6258,26133,17
6259,13914,17
6260,23605,15
6261,23619,14
6262,4606,49
6263,4684,18
6264,703,12
6265,36446,21
6266,3024,23
6267,13439,41
6268,8294,36
6269,8205,24
6270,7920,15
6271,7067,14
6272,8838,27
6273,30620,41
6274,27099,27
6275,30618,49
6276,31028,13
6277,30833,12
6278,27516,10
6279,27507,10
6280,22829,17
6281,10508,144
6282,13658,27
6283,29627,36
6284,1984,37
6285,10509,13
6286,20869,15
6287,3287,28
6288,37120,8
6289,15875,4
6290,27505,18
6291,21778,22
6292,3947,12
6293,2090,4
6294,5223,6
6295,1887,33
6296,27575,6
6297,9877,30
6298,20640,7
6299,16340,25
6300,24167,10
6301,5189,14
6302,14480,28
6303,21299,17
6304,26376,4
6305,10704,91
6306,22853,10
6307,22079,8
6308,27604,3
6309,5184,15
6310,18714,6
6311,20728,11
6312,27592,17
6313,15352,5
6314,26740,29
6315,40476,7
6316,20641,3
6317,6463,71
6318,27619,4
6319,9285,13
6320,34993,2
6321,27356,6
6322,17812,42
6323,2231,156
6324,22365,35
6325,27664,3
6326,24813,54
6327,7012,15
6328,19415,51
6329,2925,28
6330,12707,43
6331,2924,24
6332,3341,10
6333,27669,7
6334,2882,29
6335,3222,15
6336,8742,10
6337,272,20
6338,3285,33
6339,3343,21
6340,7009,29
6341,27720,9
6342,6997,18
6343,11986,11
6344,12135,33
6345,24102,25
6346,24696,56
6347,3200,29
6348,27675,53
6349,27712,6
6350,12485,37
6351,10017,4
6352,9976,7
6353,13517,35
6354,200,38
6355,6224,3
6356,11886,31
6357,3364,12
6358,7020,13
6359,3204,20
6360,2370,9
6361,23055,39
6362,27671,5
6363,23204,32
6364,22999,33
6365,3272,43
6366,7064,8
6367,4849,19
6368,7063,8
6369,12713,5
6370,7060,47
6371,27693,23
6372,11638,49
6373,39235,18
6374,18476,10
6375,23090,24
6376,12736,16
6377,12737,13
6378,23011,14
6379,18864,16
6380,24307,59
6381,2891,27
6382,21638,2
6383,11166,6
6384,8290,25
6385,7181,13
6386,9448,24
6387,12310,20
6388,9504,34
6389,26933,10
6390,31332,3
6391,12841,31
6392,7364,79
6393,21023,24
6394,9464,25
6395,7184,29
6396,8951,13
6397,6047,32
6398,24428,22
6399,5330,37
6400,5401,30
6401,17493,2
6402,30083,11
6403,34520,8
6404,25449,7
6405,19022,20
6406,89,47
6407,28094,26
6408,23897,13
6409,16241,33
6410,28033,13
6411,21035,4
6412,7652,101
6413,16645,19
6414,17060,47
6415,24196,16
6416,16646,22
6417,2276,14
6418,16357,48
6419,1219,49
6420,1307,44
6421,7032,18
6422,21468,30
6423,13350,155
6424,147,47
6425,1077,20
6426,12681,63
6427,41324,9
6428,28158,7
6429,17082,25
6430,17087,59
6431,2742,19
6432,28547,10
6433,21234,44
6434,9688,93
6435,509,19
6436,28136,6
6437,32143,7
6438,32142,4
6439,32685,15
6440,26530,7
6441,5352,29
6442,3043,49
6443,17943,6
6444,197,51
6445,10239,7
6446,28255,2
6447,3561,7
6448,14019,12
6449,3540,8
6450,3546,8
6451,30062,16
6452,3551,7
6453,28878,13
6454,28303,7
6455,11906,16
6456,16124,12
6457,19047,6
6458,6178,4
6459,28307,7
6460,14027,16
6461,14025,14
6462,3541,23
6463,30705,14
6464,28302,6
6465,1821,7
6466,24902,7
6467,43624,4
6468,7791,30
6469,14022,20
6470,28265,26
6471,28260,9
6472,14028,22
6473,7641,38
6474,28042,29
6475,6180,9
6476,3556,7
6477,27599,2
6478,9134,64
6479,3562,61
6480,6182,4
6481,1826,26
6482,3560,6
6483,16876,13
6484,16988,28
6485,16919,23
6486,791,23
6487,16842,3
6488,17710,19
6489,1013,56
6490,1019,33
6491,1017,32
6492,1012,62
6493,1016,66
6494,25980,58
6495,19967,9
6496,5553,35
6497,10907,17
6498,28382,21
6499,28372,24
6500,28023,30
6501,28395,4
6502,13339,10
6503,43216,9
6504,29143,3
6505,15192,19
6506,1868,20
6507,24534,17
6508,24535,12
6509,22883,17
6510,21775,31
6511,1987,20
6512,13338,12
6513,16270,45
6514,9480,52
6515,6168,68
6516,14004,48
6517,17715,50
6518,9416,20
6519,10855,10
6520,27278,24
6521,21812,16
6522,16667,3
6523,11046,60
6524,5289,5
6525,4990,22
6526,35684,8
6527,35683,11
6528,35682,16
6529,35681,29
6530,35680,15
6531,12654,42
6532,25113,13
6533,23473,22
6534,28508,18
6535,12641,19
6536,4798,12
6537,25122,19
6538,28512,2
6539,28510,10
6540,34588,22
6541,2146,12
6542,35397,5
6543,28520,2
6544,28526,31
6545,4709,27
6546,31905,13
6547,13623,14
6548,6536,41
6549,6537,57
6550,6539,35
6551,1711,53
6552,7604,69
6553,12098,66
6554,288,7
6555,23046,13
6556,4801,17
6557,283,8
6558,26917,25
6559,9441,17
6560,9444,24
6561,29303,4
6562,3576,11
6563,9176,19
6564,12656,3
6565,12426,5
6566,42197,3
6567,34686,41
6568,26592,24
6569,3666,47
6570,24881,49
6571,6013,46
6572,13405,2
6573,19250,102
6574,18959,103
6575,10224,57
6576,18957,72
6577,19253,77
6578,10091,143
6579,19254,70
6580,2904,15
6581,4976,27
6582,12129,11
6583,34512,13
6584,3173,25
6585,13258,35
6586,3309,18
6587,6015,26
6588,2731,21
6589,19350,61
6590,26337,28
6591,5380,6
6592,2822,51
6593,28669,12
6594,20621,15
6595,26335,30
6596,24431,11
6597,32152,12
6598,12588,48
6599,19731,33
6600,699,38
6601,14043,54
6602,15316,25
6603,13261,25
6604,14193,20
6605,17492,1
6606,27373,28
6607,27341,15
6608,14677,7
6609,17548,5
6610,14657,4
6611,8699,6
6612,17967,22
6613,28462,10
6614,19713,4
6615,17496,4
6616,11858,14
6617,25584,9
6618,14628,16
6619,14047,17
6620,512,55
6621,17036,27
6622,17089,56
6623,13894,40
6624,1058,29
6625,24009,32
6626,1036,67
6627,141,47
6628,14813,6
6629,36023,11
6630,8337,10
6631,13936,19
6632,8340,24
6633,24221,22
6634,803,63
6635,2468,9
6636,1138,8
6637,1886,9
6638,8327,16
6639,12180,4
6640,30184,16
6641,519,37
6642,1536,46
6643,9459,19
6644,18367,29
6645,9517,36
6646,24533,17
6647,24545,14
6648,2270,48
6649,19101,8
6650,18371,21
6651,18369,30
6652,29007,38
6653,6432,21
6654,6431,14
6655,39059,3
6656,6352,3
6657,43073,6
6658,22446,23
6659,29012,28
6660,36275,5
6661,26613,9
6662,32334,15
6663,22466,4
6664,37289,7
6665,36276,7
6666,18346,30
6667,32332,9
6668,18214,6
6669,43855,5
6670,24451,26
6671,32377,3
6672,43071,10
6673,30426,9
6674,30427,18
6675,24975,12
6676,20854,7
6677,25622,13
6678,30436,9
6679,30459,9
6680,20864,10
6681,195,25
6682,201,20
6683,8244,34
6684,9769,17
6685,15097,32
6686,26076,5
6687,1143,11
6688,5441,18
6689,29001,27
6690,17352,16
6691,29558,15
6692,29112,4
6693,6709,85
6694,6710,73
6695,6703,96
6696,6704,103
6697,6705,79
6698,6707,78
6699,6708,74
6700,7800,13
6701,5209,14
6702,29186,16
6703,29274,4
6704,29198,12
6705,29273,5
6706,29207,4
6707,29201,6
6708,24979,6
6709,29206,4
6710,29202,5
6711,29168,3
6712,5051,4
6713,29229,6
6714,20055,9
6715,29164,8
6716,29208,15
6717,29189,11
6718,29236,9
6719,29227,7
6720,29199,6
6721,29272,7
6722,29277,7
6723,29209,20
6724,29165,11
6725,29166,10
6726,29226,4
6727,29278,5
6728,29205,14
6729,29176,15
6730,29235,1
6731,29170,8
6732,29225,6
6733,29191,4
6734,29231,9
6735,29172,14
6736,29279,6
6737,29245,6
6738,29178,14
6739,29280,3
6740,29249,6
6741,29180,11
6742,29194,4
6743,29246,3
6744,29167,6
6745,29182,10
6746,29183,3
6747,29162,8
6748,29196,8
6749,29161,4
6750,29185,22
6751,29192,2
6752,29276,2
6753,29193,4
6754,29197,6
6755,29233,13
6756,29244,8
6757,29181,30
6758,25296,5
6759,29275,13
6760,29169,5
6761,29247,3
6762,29252,1
6763,29248,2
6764,29195,5
6765,29160,2
6766,29158,9
6767,18455,13
6768,29238,9
6769,9805,24
6770,9806,45
6771,29173,4
6772,29222,3
6773,29242,6
6774,29203,3
6775,29171,10
6776,29243,2
6777,29177,6
6778,29159,4
6779,29184,8
6780,29179,25
6781,29190,2
6782,29175,4
6783,2922,23
6784,2923,27
6785,27655,26
6786,3083,25
6787,3288,21
6788,39714,10
6789,39715,14
6790,25927,10
6791,39716,9
6792,39717,12
6793,12295,28
6794,2750,47
6795,7016,44
6796,25099,25
6797,19209,8
6798,11989,18
6799,14466,23
6800,30360,20
6801,11944,30
6802,11608,14
6803,14162,17
6804,24834,11
6805,14172,33
6806,379,41
6807,19758,3
6808,2361,64
6809,7089,15
6810,28641,11
6811,39167,12
6812,4661,20
6813,30347,11
6814,19747,2
6815,19761,14
6816,18208,11
6817,2821,36
6818,4660,19
6819,2874,13
6820,11992,36
6821,36741,7
6822,30013,15
6823,24364,8
6824,12029,15
6825,8324,19
6826,4522,64
6827,29412,24
6828,29417,20
6829,5494,23
6830,29408,25
6831,5753,29
6832,29420,23
6833,29415,20
6834,29387,10
6835,29407,13
6836,29411,10
6837,29399,11
6838,29414,12
6839,5596,8
6840,29418,5
6841,29400,8
6842,29422,11
6843,29406,10
6844,29392,14
6845,29416,6
6846,29394,14
6847,29261,6
6848,29393,10
6849,29264,7
6850,29395,11
6851,29424,7
6852,29421,11
6853,29409,9
6854,29257,6
6855,29391,11
6856,29405,5
6857,29401,14
6858,29403,8
6859,29419,13
6860,29427,12
6861,29396,6
6862,5477,7
6863,29425,7
6864,29464,9
6865,29398,12
6866,5782,17
6867,29402,8
6868,29423,5
6869,29426,9
6870,23949,29
6871,29390,51
6872,28464,5
6873,9286,21
6874,27598,4
6875,19086,6
6876,31393,7
6877,4800,28
6878,14621,9
6879,5316,3
6880,918,56
6881,42677,11
6882,23362,4
6883,3674,62
6884,20099,3
6885,10649,12
6886,10275,9
6887,15348,55
6888,12551,56
6889,7996,20
6890,7024,36
6891,12611,28
6892,12633,10
6893,13264,33
6894,9202,17
6895,11742,16
6896,27508,18
6897,4971,11
6898,5966,5
6899,7026,21
6900,29508,16
6901,29509,13
6902,29510,17
6903,7298,40
6904,5187,12
6905,29582,46
6906,28573,7
6907,3231,6
6908,20887,7
6909,27683,16
6910,2875,57
6911,721,50
6912,26377,28
6913,21296,13
6914,25233,56
6915,26378,15
6916,26379,19
6917,26380,7
6918,26381,6
6919,21289,16
6920,26382,10
6921,26303,20
6922,26383,14
6923,26384,16
6924,3299,41
6925,3300,30
6926,16018,21
6927,33697,20
6928,37138,10
6929,19418,32
6930,19397,26
6931,19472,28
6932,19441,18
6933,25267,50
6934,30960,18
6935,2893,52
6936,41964,15
6937,19577,39
6938,29758,19
6939,8983,32
6940,10575,17
6941,10578,7
6942,10579,10
6943,1321,55
6944,12559,7
6945,26199,7
6946,21530,16
6947,6415,40
6948,6416,36
6949,6418,40
6950,6419,41
6951,29979,7
6952,6420,16
6953,15349,32
6954,21377,26
6955,648,38
6956,16450,12
6957,22406,54
6958,7979,56
6959,10235,25
6960,23948,40
6961,23587,59
6962,22308,29
6963,8526,45
6964,6559,24
6965,25123,18
6966,13328,60
6967,7396,78
6968,21747,12
6969,6478,45
6970,29950,4
6971,21423,6
6972,39236,9
6973,11568,65
6974,29963,2
6975,24536,13
6976,1117,46
6977,8436,11
6978,8368,38
6979,8755,31
6980,10792,13
6981,14549,29
6982,6414,30
6983,1052,12
6984,8527,51
6985,5875,29
6986,6464,74
6987,6551,6
6988,29936,2
6989,13329,190
6990,41898,6
6991,23238,20
6992,21492,15
6993,24360,16
6994,22993,10
6995,7197,20
6996,42739,2
6997,14749,5
6998,12082,10
6999,2881,29
7000,13254,151
7001,8950,45
7002,28295,18
7003,28452,12
7004,21409,16
7005,6060,11
7006,30061,12
7007,23942,16
7008,22990,12
7009,4665,80
7010,1541,27
7011,21438,7
7012,21535,9
7013,22260,13
7014,29030,16
7015,13941,5
7016,3398,23
7017,12315,19
7018,6677,31
7019,4507,37
7020,2603,25
7021,2614,35
7022,12165,20
7023,12194,2
7024,857,28
7025,747,18
7026,4613,13
7027,4607,44
7028,12816,32
7029,599,36
7030,24442,15
7031,7116,15
7032,30204,7
7033,5395,26
7034,7115,39
7035,30188,13
7036,493,19
7037,20105,5
7038,26786,10
7039,19235,15
7040,16623,30
7041,23244,20
7042,19173,64
7043,33649,33
7044,16642,23
7045,1982,32
7046,23243,30
7047,23246,18
7048,19745,6
7049,11099,18
7050,23241,35
7051,19148,31
7052,23242,18
7053,10228,24
7054,11982,25
7055,14244,10
7056,18622,12
7057,30406,12
7058,25034,31
7059,17121,45
7060,25922,18
7061,19145,18
7062,25923,22
7063,25924,18
7064,25916,22
7065,3011,40
7066,3193,31
7067,3194,36
7068,3195,29
7069,3196,30
7070,3197,23
7071,3199,12
7072,19190,10
7073,37604,7
7074,23601,3
7075,7705,18
7076,36088,15
7077,16913,10
7078,7160,30
7079,16981,15
7080,34770,17
7081,16821,13
7082,2486,6
7083,2494,6
7084,2459,9
7085,2446,8
7086,2452,6
7087,23085,4
7088,17078,5
7089,2484,4
7090,2441,8
7091,4273,23
7092,7703,17
7093,27688,11
7094,16983,17
7095,12738,33
7096,7158,29
7097,3248,21
7098,30311,11
7099,11991,20
7100,16009,31
7101,3205,19
7102,11658,11
7103,30378,4
7104,24359,10
7105,29340,34
7106,30326,2
7107,30454,17
7108,20947,6
7109,22796,5
7110,21951,10
7111,12313,10
7112,17987,9
7113,7662,24
7114,16863,10
7115,7674,12
7116,7663,10
7117,16818,15
7118,16824,13
7119,7159,29
7120,3329,58
7121,7161,32
7122,3266,32
7123,17751,20
7124,16909,12
7125,19170,19
7126,7086,22
7127,16886,15
7128,3202,27
7129,7017,34
7130,24363,7
7131,5273,8
7132,24369,19
7133,25834,37
7134,19965,7
7135,2826,17
7136,30394,14
7137,3201,28
7138,24366,9
7139,5271,14
7140,19121,25
7141,38787,11
7142,3250,19
7143,16921,13
7144,16885,11
7145,9301,17
7146,27654,20
7147,9811,11
7148,30489,12
7149,24355,13
7150,20862,12
7151,25560,11
7152,25835,27
7153,30373,23
7154,29099,13
7155,12154,19
7156,9298,46
7157,16953,11
7158,6341,5
7159,19962,12
7160,14893,18
7161,30387,13
7162,4868,20
7163,24357,8
7164,7013,25
7165,16870,11
7166,7792,20
7167,5208,39
7168,24740,41
7169,24741,37
7170,13968,38
7171,14031,36
7172,24742,34
7173,24738,55
7174,30621,37
7175,19252,97
7176,19255,40
7177,19573,21
7178,35060,4
